names,uri,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
Magnolia,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,['Playboi Carti'],79,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812,4,2
The Weekend,spotify:track:6gU9OKjOE7ghfEd55oRO57,['SZA'],74,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,272187,3,0
New Rules,spotify:track:6tF92PMv01Ug9Dh8Rmy6nH,['Dua Lipa'],51,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4,5
Unforgettable,spotify:track:0ZiRSqlSsDlY0UyDYU9CTE,['Thomas Rhett'],0,0.66,0.745,7,-5.499,1,0.0307,0.0294,0.0002,0.0831,0.828,130.074,157080,4,6
Fetish (feat. Gucci Mane),spotify:track:4lnAN2S1fcI0SjxEbksZVr,"['Selena Gomez', 'Gucci Mane']",71,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,186113,4,1
Felices los 4,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,['Maluma'],1,0.755,0.789,5,-4.502,1,0.146,0.231,0.0,0.351,0.737,93.973,229849,4,6
All the Pretty Girls,spotify:track:66pxmg3Jhjm09tHoWR1wVR,['Kenny Chesney'],64,0.612,0.848,6,-3.736,1,0.0368,0.00916,0.0,0.366,0.719,120.996,212893,4,6
B.E.D.,spotify:track:21QaCM5SdwjGbAimqJUnmC,['Jacquees'],0,0.73,0.473,1,-8.165,1,0.062,0.00505,0.0,0.0932,0.254,122.003,237147,4,1
Versace on the Floor,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,['Bruno Mars'],75,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,261240,4,7
Havana (feat. Young Thug),spotify:track:0ofbQMrRDsUaVKq2mGLEAb,"['Camila Cabello', 'Young Thug']",1,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,216897,4,5
Escápate Conmigo,spotify:track:2cnKEkpVUSV4wnjQiTWfH6,"['Wisin', 'Ozuna']",0,0.747,0.864,8,-3.181,0,0.0599,0.0245,4.46e-05,0.0853,0.754,92.028,232787,4,5
Drinkin' Problem,spotify:track:2cbwF3iVOhzpY7KVzDKWXa,['Midland'],0,0.644,0.741,9,-5.84,1,0.0235,0.0569,1.12e-06,0.193,0.693,102.007,220987,4,6
They Don't Know,spotify:track:5zwKfokZAwe4kz68lEHtUf,['Jason Aldean'],36,0.434,0.921,10,-2.248,0,0.0688,0.0207,0.00209,0.116,0.426,171.945,195307,4,7
These Heaux,spotify:track:6SUxrwVN19Kmd9JfIbjJUj,['Bhad Bhabie'],50,0.852,0.577,6,-6.347,0,0.16,0.215,0.0,0.138,0.448,119.986,140008,4,5
Every Little Thing,spotify:track:5WSGkeDfs8mza3YmTBTTdI,['Carly Pearce'],0,0.631,0.406,0,-7.623,1,0.0396,0.448,1.45e-05,0.105,0.343,139.907,179798,4,4
444+222,spotify:track:1QgTBfRN5m81a5K01qens6,['Lil Uzi Vert'],61,0.791,0.513,10,-6.568,0,0.269,0.0235,2.83e-05,0.101,0.481,76.997,247347,4,2
Do I Make You Wanna,spotify:track:3I7krC8kr0gFR7P6vInR1I,['Billy Currington'],67,0.553,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,234307,4,6
Bad At Love,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,['Halsey'],73,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,4,1
More Girls Like You,spotify:track:3qP5nPy0qh7iodfLMBsfbr,['Kip Moore'],30,0.565,0.734,2,-5.51,1,0.0327,0.00701,0.0,0.081,0.604,74.991,154320,4,1
It Ain't My Fault,spotify:track:08wJ1B9yu9sPeoRa5fbpr3,['Brothers Osborne'],66,0.735,0.831,9,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017,216800,4,6
Wish I Knew You,spotify:track:2EWpa5XnAuSn0sIkSSIhYk,['The Revivalists'],69,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,274093,4,5
Light It Up,spotify:track:6znSbsDDFdBZaiucjUGaWy,['Luke Bryan'],0,0.596,0.935,6,-2.794,0,0.0855,0.129,0.0,0.108,0.678,130.029,177292,4,5
Greatest Love Story,spotify:track:0kdiUZDcLIFw0Buo9r0Q4z,['LANCO'],0,0.665,0.621,10,-8.571,1,0.0524,0.38,0.0,0.119,0.632,147.975,222400,4,6
My Girl,spotify:track:6p5GuyEqQH5pv02ouEyogQ,['Dylan Scott'],0,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,197640,4,1
Most Girls,spotify:track:10GJQkjRJcZhGTLagFOC62,['Hailee Steinfeld'],74,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400,4,6
Relationship (feat. Future),spotify:track:25oOaleife6E2MIKmFkPvg,"['Young Thug', 'Future']",72,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,215307,4,1
Dark Queen,spotify:track:2ZdCrBA52bb4pIG3tOOZiQ,['Lil Uzi Vert'],68,0.747,0.606,4,-5.286,1,0.172,0.222,0.0,0.281,0.2,155.055,173419,4,2
I Could Use a Love Song,spotify:track:09iyGiljLWRYXdRazFkdtJ,['Maren Morris'],66,0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.097,196422,4,6
X,spotify:track:5tRmoZRoupvMYPV1oezFrH,['Lil Uzi Vert'],58,0.623,0.58,8,-7.076,1,0.332,0.0043,0.0,0.394,0.301,163.159,173798,4,2
Neon Guts (feat. Pharrell Williams),spotify:track:1MJErNPIQUoEMu4YUUmecm,"['Lil Uzi Vert', 'Pharrell Williams']",71,0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,258789,4,5
Fix a Drink,spotify:track:2Zt3mJdrTWNJktvromJuOw,['Chris Janson'],0,0.576,0.894,1,-3.607,1,0.0647,0.024,0.0,0.167,0.811,158.051,186576,4,1
Revenge,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,['XXXTENTACION'],79,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4,4
Somebody Else Will,spotify:track:3n2A6l4UayVe3GGKCvfQWV,['Justin Moore'],55,0.488,0.744,2,-4.284,0,0.131,0.0353,0.0,0.0952,0.59,180.007,165173,4,7
Reminder,spotify:track:37F0uwRSrdzkBiuj0D5UHI,['The Weeknd'],73,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,218880,4,2
DNCE,spotify:track:0z3BU9oHMU7M1YgQHfoylN,['DNCE'],0,0.824,0.737,1,-5.838,0,0.0443,0.00516,0.00013,0.247,0.891,114.037,230680,4,5
Body Moves,spotify:track:1B9uNrhhq3e5Cr430zOVoT,['DNCE'],0,0.655,0.699,5,-5.142,0,0.0385,0.00165,0.0,0.0378,0.856,102.033,236453,4,5
Doctor You,spotify:track:4yKxXWNjScjFyRX3jcN2hQ,['DNCE'],0,0.708,0.839,4,-4.59,0,0.0667,0.00374,2.75e-05,0.192,0.743,123.014,192013,4,5
Toothbrush,spotify:track:0CNjoQozZP0mB9rKVdrKGx,['DNCE'],0,0.557,0.791,7,-5.771,1,0.138,0.12,0.0,0.397,0.85,104.908,231813,4,6
Blown,spotify:track:1KSmS0EDm0yx7YVtGuT2Zn,"['DNCE', 'Kent Jones']",0,0.628,0.948,7,-4.64,1,0.0462,0.00132,1.56e-06,0.0971,0.751,129.986,197453,4,6
Good Day,spotify:track:4ShWNLj7oDvhspFysflXiM,['DNCE'],0,0.721,0.673,5,-4.94,0,0.0461,0.0666,0.0,0.187,0.893,110.008,218973,4,5
Almost,spotify:track:6nh0B4wOjqoawEhBRgZ1eA,['DNCE'],0,0.687,0.523,10,-7.42,1,0.0309,0.777,0.0,0.147,0.906,92.012,175853,4,6
Naked,spotify:track:1TqGemiPuBZWgSEoJf0Jai,['DNCE'],0,0.706,0.66,9,-4.44,0,0.0481,0.0222,0.0,0.0454,0.503,128.91,236173,4,5
Truthfully,spotify:track:6RWaeePOtZROiS2kyQhMs3,['DNCE'],0,0.72,0.649,8,-6.886,1,0.0354,0.271,0.0,0.335,0.569,102.042,182653,4,6
Be Mean,spotify:track:0EcLlxfFDGPU7NGmOIhL1g,['DNCE'],0,0.703,0.754,9,-5.12,1,0.0639,0.0633,0.0,0.0681,0.514,93.989,211240,4,6
Zoom,spotify:track:5VrkXlLbI73GGblc78bitq,['DNCE'],0,0.68,0.738,8,-5.389,1,0.0377,0.0013,0.0,0.182,0.675,125.03,221853,4,6
Pay My Rent,spotify:track:5qV1NWiLmRvTXQhqMfUiEX,['DNCE'],0,0.689,0.731,7,-5.928,1,0.0644,0.0781,0.0,0.0925,0.763,112.978,193400,4,6
Unsweet,spotify:track:1cVslC4fikp7edjoOqaumo,['DNCE'],0,0.753,0.702,10,-4.786,1,0.0563,0.000546,8.05e-05,0.181,0.529,111.965,200747,4,6
Sixteen - Live in Paris 23rd Sept - Re Mastered,spotify:track:28f6t7FSdzqwdY3iV8fDpP,['Iggy Pop'],0,0.286,0.62,1,-13.034,1,0.0567,0.0236,0.595,0.35,0.41,119.436,204187,4,3
Flame,spotify:track:1xa5lmjPwKj1LVXpxM7HHW,['Sundara Karma'],0,0.528,0.858,7,-4.536,1,0.0493,0.00118,1.56e-06,0.282,0.219,100.032,226395,4,6
Charlemagne,spotify:track:6qENzscNc7XO9IIsDq5DWg,['Blossoms'],0,0.546,0.931,9,-3.821,0,0.0429,0.00342,0.000553,0.287,0.766,101.975,166792,4,5
SIGN ON,spotify:track:5Z2M5SK7s1symykeoMbLVD,['RAT BOY'],39,0.52,0.905,2,-1.69,1,0.0397,0.122,0.0,0.625,0.652,115.027,171733,4,1
Fossils,spotify:track:0wLdNXTMtxQbjUuuqLShAk,['Circa Waves'],43,0.45,0.955,5,-5.561,1,0.0578,0.00565,6.56e-05,0.297,0.577,91.981,167920,4,1
Mixed Signals - EP Version,spotify:track:0rZoBDxaTiDAY69SID8alo,['The Night Café'],0,0.427,0.813,2,-6.166,0,0.0708,0.000682,0.279,0.045,0.434,161.947,211925,4,7
My Number,spotify:track:4c9WmjVlQMr0s1IjbYO52Z,['Foals'],5,0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,240533,4,5
When The Sun Goes Down,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,['Arctic Monkeys'],73,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,202133,4,7
Ultraviolet,spotify:track:7hOOSG3sufZbCyK0YWtCZE,['The Amazons'],0,0.281,0.869,1,-4.69,0,0.0618,2.2e-05,0.000317,0.133,0.318,143.004,218893,4,7
You're in Love with a Psycho,spotify:track:0AJhcuRl3i1FfPNr88ZScv,['Kasabian'],59,0.721,0.805,11,-5.049,0,0.0473,0.0193,0.000107,0.342,0.711,120.009,215693,4,5
1901,spotify:track:59wkbglKAR1nq60Iu5xBN3,['Phoenix'],0,0.607,0.835,0,-5.427,1,0.0415,0.0588,4.71e-05,0.195,0.719,144.087,193120,4,1
Wearing My Rolex - Radio Edit,spotify:track:5liQj4sVRmEEESvvcb64o8,['Wiley'],61,0.876,0.716,1,-6.884,1,0.135,0.0468,0.000482,0.0667,0.755,131.942,170480,4,1
Teenage Crime - Radio Edit,spotify:track:1E2tRwT1GIHk1a8oYQMfjC,['Adrian Lux'],38,0.646,0.833,2,-4.882,1,0.0375,0.0195,0.736,0.104,0.329,128.02,170920,4,3
Where's Your Head At,spotify:track:25ys1lEf3z6lvkDEE5mG0R,['Basement Jaxx'],0,0.604,0.924,0,-4.848,1,0.0303,7.53e-05,0.119,0.332,0.411,127.862,283533,4,1
Barbra Streisand - Radio Edit,spotify:track:0XvjOhwCnXXFOSlBbV9jPN,['Duck Sauce'],47,0.769,0.922,1,-1.966,1,0.108,0.000939,0.197,0.233,0.506,127.965,196533,4,1
Spectrum (Say My Name) - Calvin Harris Remix,spotify:track:1ztbs9oxLOfYcDr5xL8loQ,"['Florence + The Machine', 'Calvin Harris']",0,0.583,0.942,11,-3.827,0,0.0473,0.0022,0.00325,0.0912,0.607,126.136,218190,4,5
Lights & Music,spotify:track:2dngx6srtqsxvyh7oGV8FM,['Cut Copy'],55,0.612,0.939,10,-4.206,0,0.0412,0.0763,0.119,0.749,0.543,125.981,277360,4,5
Banquet,spotify:track:172u95XX2JxIfBZi1v0vKN,['Bloc Party'],0,0.576,0.935,10,-4.911,0,0.051,0.00013,0.017,0.0828,0.875,150.227,201360,4,5
Satisfaction - Original,spotify:track:41N46fZZDok0gY5y49JFia,['Benny Benassi presents The Biz'],0,0.792,0.704,11,-3.684,1,0.122,0.177,0.14,0.0749,0.356,130.022,285545,4,6
Insane in the Brain,spotify:track:4hJuGsM3LDjSEZo8J0M889,['Cypress Hill'],0,0.896,0.619,8,-10.453,0,0.23,0.0236,0.211,0.0998,0.765,102.233,208200,4,2
Acceptable in the 80's,spotify:track:00cxhG668jV6gU6VK2FUVI,['Calvin Harris'],58,0.787,0.808,7,-5.454,1,0.0511,0.0143,0.257,0.0466,0.942,127.99,333680,4,6
Embrace,spotify:track:5dURdbd3ehxZ2V7yxOMoFN,['PNAU'],0,0.64,0.953,6,-4.047,0,0.0407,0.00282,0.000453,0.221,0.394,127.983,329774,4,5
Lapdance,spotify:track:0woKaGPyJNK1eVIJirzrVI,"['N.E.R.D', 'Vita', 'Lee Harvey']",38,0.782,0.87,4,-4.844,1,0.164,0.0815,3.44e-05,0.341,0.633,101.836,217573,4,1
Take Me Out,spotify:track:7kw6yVmdZGuRcWGi4adXYT,['Franz Ferdinand'],0,0.273,0.665,9,-8.795,1,0.0382,0.000458,0.000893,0.117,0.514,104.656,239027,4,6
D.A.N.C.E.,spotify:track:0MYTcPXAAmeKBUpBgtAV0J,['Justice'],0,0.594,0.961,6,-5.443,0,0.338,0.0463,0.0,0.853,0.531,113.126,209987,4,2
Electricity,spotify:track:0afC0Jm151jdcADNQo5bc3,['The Avalanches'],0,0.529,0.771,6,-7.403,0,0.0645,0.0899,0.0463,0.197,0.421,105.048,209627,4,5
Bonkers,spotify:track:5VsXO4AEebb5Y07Lf8jyND,"['Dizzee Rascal', 'Armand Van Helden']",0,0.614,0.813,11,-15.029,0,0.181,0.00614,0.0,0.202,0.725,126.124,176880,4,5
! (The Song Formerly Known As),spotify:track:4AFCrbzvR3vLfekhABLjDU,['Regurgitator'],51,0.643,0.934,11,-3.579,1,0.0874,0.000171,0.00379,0.218,0.638,114.821,206667,4,6
I Look to You (feat. Kimbra),spotify:track:3gbHGPcyp2j8MgfmcLt8KP,"['Miami Horror', 'Kimbra']",0,0.602,0.872,4,-5.023,0,0.102,0.0696,0.0178,0.0484,0.475,118.026,233230,4,5
Ocean Drive,spotify:track:5WsxrJcbgobPj4V7lhs8Qf,['Duke Dumont'],49,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,206320,4,5
Express Yourself,spotify:track:68YdZEkdaoXQTHRsxzS2Kq,['N.W.A.'],0,0.87,0.637,8,-9.065,0,0.296,0.0119,0.0,0.19,0.949,95.038,265027,4,2
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,spotify:track:7MYX0Vu0uMjVLCiy804sdX,"['Lana Del Rey', 'Cedric Gervais']",56,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,4,5
M.O.B.,spotify:track:6ReynGbkpoFMPolYKaXBuv,['Tkay Maidza'],0,0.692,0.852,10,-3.454,0,0.0478,0.285,0.0,0.194,0.429,137.95,194276,4,5
Galvanize,spotify:track:3Mp8njcbUKlvhD2VnFGEtI,['The Chemical Brothers'],0,0.766,0.669,7,-4.191,1,0.0949,0.038,0.0129,0.345,0.353,104.001,271387,4,6
Day 'N' Nite - Crookers Remix,spotify:track:34sGnIHB3ZthMvHpNX1i7e,"['Kid Cudi', 'Crookers']",68,0.756,0.705,11,-4.744,0,0.0462,0.0326,0.0503,0.0552,0.962,129.993,281747,4,5
Little L,spotify:track:5sS4g0adkAUXvLJHQ1i2kj,['Jamiroquai'],0,0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.133,0.904,121.906,295400,4,5
I Bet You Look Good On The Dancefloor,spotify:track:0S7zL7ae0KpOSPKeFQpHo8,['Arctic Monkeys'],0,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680,4,5
Trick Me,spotify:track:3aImJnJlAgcE7bJ1NxthGt,['Kelis'],64,0.97,0.72,1,-3.347,0,0.149,0.0369,0.000389,0.326,0.962,107.17,206107,4,5
Daft Punk Is Playing at My House,spotify:track:73mlvsfJM2qwlDUJxeaatI,['LCD Soundsystem'],60,0.92,0.914,7,-4.555,1,0.0444,0.0222,7.62e-05,0.114,0.974,135.923,314557,4,6
Take Me,spotify:track:0t5gvCYBnURaGA4YWzEgQ5,['RÜFÜS DU SOL'],32,0.719,0.78,0,-7.345,1,0.0465,0.167,0.044,0.104,0.461,124.04,242000,4,1
Bulletproof,spotify:track:1r1eut6GuXFFDbX0vd9NPv,['La Roux'],0,0.683,0.85,3,-3.842,0,0.049,0.000547,5.61e-05,0.0687,0.676,122.985,205627,4,5
This Boys In Love,spotify:track:40Pq8xmzshZXTgLDV4Stlt,['The Presets'],29,0.486,0.968,10,-2.733,0,0.041,0.00156,0.00271,0.339,0.926,122.955,250200,4,5
Last Nite,spotify:track:7kzKAuUzOITUauHAhoMoxA,['The Strokes'],74,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051,4,1
Faded,spotify:track:5YJZJDjUMv4XCq0KR46YPC,['ZHU'],0,0.866,0.476,9,-7.195,0,0.0487,0.00875,0.117,0.123,0.593,124.989,223485,4,5
It's My House,spotify:track:764iiGEDFhbgvjOoYJE71z,['MIKA'],0,0.67,0.843,7,-3.309,1,0.0427,0.0144,0.0,0.0753,0.782,110.064,201840,4,6
What About Us - Tiësto's AFTR:HRS Remix,spotify:track:4CoxfAwWDXQ645LkRF6bn3,['P!nk'],43,0.58,0.844,1,-5.026,1,0.0584,0.0125,0.000222,0.0693,0.196,119.964,242000,4,1
Without You - Otto Knows Remix,spotify:track:5n2KTD9pcBcXLnxo24a7eP,"['Avicii', 'Sandro Cavazza', 'Otto Knows']",0,0.53,0.832,2,-4.865,1,0.0498,0.000878,0.00604,0.0892,0.54,131.07,213493,4,1
The Calling,spotify:track:1JJHAxcqOsHFxcY5yNP12M,['The Killers'],0,0.661,0.822,11,-4.776,0,0.27,0.202,9.66e-05,0.111,0.643,104.004,241787,4,2
Beretta,spotify:track:2tFkO2USQ1lWaSpp9oDC5L,"[""Carla's Dreams""]",39,0.709,0.777,8,-5.988,0,0.163,0.28,0.0,0.0988,0.48,139.993,228283,4,5
We Are The Champions - Raw Sessions Version,spotify:track:7jRgI1quBKdhkjA1WXlxH9,['Queen'],0,0.228,0.541,10,-7.338,1,0.0428,0.522,0.0,0.363,0.183,191.74,277227,3,0
Cheer up Princess,spotify:track:3poJjiahQ9D5qiQG2GcmI4,['Hey Charlie'],10,0.632,0.65,0,-5.421,1,0.0311,0.00962,0.000105,0.125,0.455,140.016,200173,4,1
I Love You Jesus,spotify:track:3wYmNpzVhpXV9e4YpkHi8W,['Trisha Paytas'],44,0.665,0.52,1,-8.696,1,0.0334,0.451,0.0,0.114,0.398,111.912,167170,4,1
Little Bit Leave It,spotify:track:7n0gblWR0oKWSuOtWb0Nn7,['Chris & Kem'],33,0.491,0.837,9,-4.252,1,0.365,0.029,0.0,0.27,0.546,183.538,155688,5,2
Asian Jake Paul,spotify:track:6HUbzOMGiCvVZEablo0oNM,"['iDubbbz', 'Boyinaband']",46,0.599,0.911,2,-3.886,1,0.389,0.328,0.0,0.525,0.671,64.019,180000,4,2
The Hallowissa Song,spotify:track:170hcdqAg9Iogd2qa9CYS1,['Issa Twaimz'],0,0.894,0.135,5,-16.142,1,0.457,0.596,4.62e-06,0.0772,0.682,115.963,141247,4,2
Headcheck,spotify:track:6fGYyoy9I4w9WXQRcTLM8f,['The Million'],0,0.686,0.909,11,-4.267,0,0.0399,0.0318,4.05e-05,0.123,0.686,105.062,223368,4,5
Look Back in Anger - 2017 Remaster,spotify:track:6BYBUM1ySsOBpZccptZcYh,['David Bowie'],11,0.395,0.837,9,-8.814,1,0.0549,5.14e-05,0.0266,0.22,0.513,128.825,188187,4,7
Thriller (Steve Aoki Midnight Hour Remix),spotify:track:2SrGtpbPh7czhWKGmXk8Aw,"['Michael Jackson', 'Steve Aoki']",55,0.592,0.917,11,-3.022,1,0.0596,0.00149,0.0474,0.328,0.45,125.076,300973,4,6
Praying - Frank Walker Remix,spotify:track:00L5zl0hO6lO069lzRWNkW,"['Kesha', 'Frank Walker']",47,0.534,0.84,7,-4.535,0,0.463,0.019,8.97e-06,0.197,0.278,159.97,179250,4,2
Go Mental (feat. Big Narstie & Atlantic Horns),spotify:track:3O3jkryTh1xTsTPQHu3PiX,"['Robbie Williams', 'Big Narstie', 'Atlantic Horns']",0,0.735,0.72,10,-7.943,0,0.0875,0.00226,3.07e-05,0.105,0.793,120.029,208427,4,5
Friend Of A Friend,spotify:track:07jG38HjxvlRAaOwSr5ZyN,['Red Rum Club'],20,0.544,0.807,2,-4.471,1,0.0399,0.000114,0.0,0.296,0.28,124.433,152368,4,1
Man's Not Hot (Ear Candy Refix),spotify:track:1vhdd6XxxytQmmM7hWIFLq,"['Reflex Soundz', 'Micheal Dappah']",0,0.683,0.831,5,-5.705,0,0.0722,0.616,0.00028,0.432,0.81,134.978,188226,4,5
Forever Young,spotify:track:2iKra5pTz02fSp37ouJ6NI,['Danny Boyle'],1,0.592,0.779,8,-6.379,1,0.0311,0.00863,0.00867,0.119,0.531,110.011,222616,4,6
Outside,spotify:track:2Ig68x4WLnTHjaxIKfwz3H,['Bill Wurtz'],32,0.771,0.503,4,-12.108,1,0.0464,0.107,0.0979,0.159,0.644,100.986,207921,4,6
Running In the 90s - Vaporwave Remix,spotify:track:4UKBhK2JEYauFg1v7c19Up,['Thrift System'],0,0.692,0.627,1,-8.049,1,0.0952,3.54e-05,0.742,0.412,0.514,120.67,284197,4,3
Deadcrush - Miro Shot Remix,spotify:track:5nFD5n13DHcgLxPkxj3naN,"['alt-J', 'Miro Shot']",0,0.478,0.77,9,-5.303,0,0.0495,0.0489,0.0252,0.34,0.237,142.993,270227,4,7
Call You Back,spotify:track:0A3AcB7f1hb3kUXmIQolDM,['Jude Moore'],16,0.432,0.549,10,-6.499,1,0.123,0.714,2.16e-06,0.0827,0.215,66.613,196859,3,0
Precious,spotify:track:09Hl6gVS3DJ7vgZWq1ouxH,['British India'],0,0.415,0.971,6,-3.481,0,0.0773,2.73e-05,4.12e-06,0.447,0.344,128.856,202885,4,7
Midnight Homie (My Best Friends),spotify:track:0jMqg8U9naFYZCD1xCdAWC,['British India'],0,0.287,0.948,8,-3.881,1,0.214,0.000605,0.000363,0.382,0.354,164.188,227576,4,7
Just Sing Like Everybody Else,spotify:track:7qrbiWC3C2dUkGTVjZgACG,['British India'],0,0.24,0.955,7,-3.177,1,0.138,0.000593,0.000127,0.115,0.283,173.082,292325,4,7
Take Me With You,spotify:track:5Mz6m4JHUpcza3Xc9YxSrt,['British India'],0,0.414,0.939,8,-3.288,1,0.121,0.00614,0.0108,0.135,0.208,136.061,257482,4,7
My Love,spotify:track:7BqznYIMVdHo3nNID1GByn,['British India'],0,0.504,0.894,0,-4.125,1,0.0703,0.00088,4.79e-06,0.0922,0.585,129.027,224306,4,1
Kiss Me Again,spotify:track:63op190LgUx2MmHLGQUxLd,['British India'],0,0.315,0.96,8,-2.477,0,0.0875,0.0111,0.00381,0.229,0.28,141.972,232577,4,7
You're Not The Future,spotify:track:38duaY2WtDxoQpvS9oVSdV,['British India'],0,0.238,0.943,3,-4.354,0,0.309,0.00843,0.000424,0.151,0.351,158.659,251660,4,7
I Want To Go Where I Can See The Ocean,spotify:track:3jqFsHJc6IhIoWNx2ga1dT,['British India'],0,0.217,0.795,5,-4.686,0,0.0479,0.00384,6.48e-05,0.666,0.0885,128.625,356574,4,7
I Was Looking Back At You To See You Looking Back At Me,spotify:track:6fZdtina992gM2rmD7E7DN,['British India'],0,0.292,0.977,9,-3.542,1,0.318,0.0703,0.000875,0.358,0.208,170.037,282594,4,7
Rockstar,spotify:track:6KbcsH2mvgvG3f8nLcIY8d,['A Great Big World'],44,0.658,0.756,8,-7.766,1,0.0288,0.0813,2.04e-06,0.0932,0.621,137.986,236480,4,6
Land of Opportunity,spotify:track:2BDhJSXDsyqyI1mQgDKs7r,['A Great Big World'],33,0.697,0.763,10,-7.286,1,0.0348,0.122,0.0,0.169,0.472,96.997,205747,4,6
Already Home,spotify:track:2UqABRs8RMrgjkYZZ6VawW,['A Great Big World'],45,0.602,0.404,2,-7.344,1,0.0272,0.31,0.0,0.14,0.243,83.054,230187,4,4
I Really Want It,spotify:track:27Xlqkl3rtEzAOaN4VM7zd,['A Great Big World'],35,0.767,0.824,1,-5.772,1,0.0357,0.278,0.0,0.0817,0.9,132.988,202307,4,1
Say Something,spotify:track:2fPb58e6f8KxejYDCaARwS,['A Great Big World'],57,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,233267,3,0
You'll Be Okay,spotify:track:5SXedg5yO5QlawECgbPfwY,['A Great Big World'],37,0.48,0.405,6,-7.022,1,0.044,0.29,1.94e-05,0.0874,0.182,178.203,238387,3,0
Everyone Is Gay,spotify:track:6AejjYRSi4L2p01COyXLjd,['A Great Big World'],45,0.528,0.814,9,-6.134,1,0.0645,0.0354,0.0,0.0631,0.432,149.183,130067,4,6
There Is an Answer,spotify:track:5MdgpYBBvqHK8Dh6zVKXzb,['A Great Big World'],27,0.59,0.782,5,-6.996,1,0.0334,0.0111,9.83e-05,0.111,0.0764,109.061,222000,4,6
I Don't Wanna Love Somebody Else,spotify:track:5XY2CyLE68jlt7nNj5ygVh,['A Great Big World'],43,0.495,0.22,5,-11.16,1,0.0355,0.847,1.4e-06,0.0957,0.345,126.618,163960,4,4
This Is the New Year,spotify:track:2CFCY18NgxHc2tuJGgRE7e,['A Great Big World'],34,0.457,0.869,11,-5.928,1,0.0842,0.0118,0.0,0.223,0.133,77.123,194973,4,6
Shorty Don't Wait,spotify:track:33caYRuBFGkI5JaFMUeydz,['A Great Big World'],43,0.676,0.372,5,-8.278,1,0.0297,0.766,0.0,0.728,0.615,135.885,251667,4,4
Cheer Up!,spotify:track:0jI6l2WoZ91XADsMIcL1Bc,['A Great Big World'],29,0.576,0.166,8,-11.619,1,0.0448,0.884,0.0,0.104,0.272,61.715,131267,4,4
Glorious (feat. Skylar Grey),spotify:track:0CokSRCu5hZgPxcZBaEzVE,"['Macklemore', 'Skylar Grey']",75,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454,4,5
Skateboard P (feat. Big Sean),spotify:track:07pJdL0L9XDGW0HBj0rIS2,"['MadeinTYO', 'Big Sean']",1,0.831,0.47,1,-7.48,0,0.425,0.0371,0.0,0.144,0.339,75.474,242307,4,2
Skrt Skrt,spotify:track:5t5LlhBKPHhCgHV7w7Zoi8,['Tory Lanez'],0,0.57,0.653,0,-8.479,0,0.152,0.0191,1.25e-06,0.133,0.213,96.035,173807,4,5
